780.18,1383.46,746.01,506.2,977.89,1012.09,1076.65,1216.11,620.76,631.89,1822.13,1655.94,1095.0,1745.37,1813.75,1960.54,1400.26,857.17,1117.52,1373.49,889.97,1587.91,636.37,1486.63,1184.73
1760.98,1921.58,1814.82,598.39,1131.02,1318.16,790.43,1261.17,1208.88,1628.33,911.8,1207.05,578.58,1851.62,806.88,830.76,1507.4,846.8,1650.58,1198.83,1689.27,1333.87,1185.03,1258.48,526.45
708.65,1413.91,1999.23,1894.41,1995.23,1629.76,1656.52,1176.1,691.03,1855.64,1402.48,907.93,1155.79,584.16,1981.77,1240.58,740.21,901.46,755.03,617.51,1486.94,1756.5,1914.46,765.23,1941.06
1365.76,1037.91,667.89,1354.62,1031.96,1006.2,1535.5,1036.25,605.86,765.5,510.39,1938.98,700.52,1333.77,1653.65,1655.16,1359.28,1832.29,574.71,1446.1,1407.43,1060.0,1876.8,1762.35,1159.28
1763.35,1973.99,689.98,1562.46,605.9,761.69,541.67,1125.56,1748.57,1092.26,1599.23,524.03,1422.3,1665.51,1154.59,1149.66,1612.53,622.94,885.45,884.7,860.55,1556.25,553.81,579.8,1645.45
818.45,1005.93,1024.66,518.23,732.64,1559.51,1029.6,1294.12,1322.52,1917.74,1390.7,1921.44,922.1,1867.76,1862.05,1325.22,1846.75,1341.39,1624.19,1770.41,872.2,1607.26,1824.64,1308.51,1023.6
678.81,1325.89,1155.61,514.15,1773.2,1892.51,1753.08,976.33,1142.19,612.88,986.56,1683.74,877.28,1039.91,1793.98,1229.21,685.6,1475.74,773.61,1850.16,852.53,1569.01,856.6,672.58,935.95
561.42,1397.38,1627.81,1963.31,1175.48,1573.05,851.75,1191.2,1998.06,1643.91,1172.92,1729.15,1214.81,972.24,1411.17,994.06,1078.29,709.14,754.44,1781.75,1402.14,1971.86,1387.51,599.75,594.71
992.76,549.63,1682.79,1692.82,942.26,526.7,1340.91,602.72,1575.57,1556.08,871.23,1961.49,1019.03,1478.32,1662.74,1015.7,1897.45,935.62,1981.18,513.75,868.1,1365.23,1875.28,505.21,1812.29
1086.49,1172.26,1811.82,739.05,1028.32,641.9,1466.83,1984.52,747.98,896.82,645.88,984.22,740.22,1419.56,1372.87,1809.84,1897.51,777.17,1412.42,517.66,1408.66,1796.22,1159.52,1697.53,1490.24
558.44,1266.61,1338.59,1243.12,710.62,1226.32,1470.28,1605.79,766.46,1016.11,731.06,581.61,1913.56,1356.14,1488.74,1101.81,1593.02,662.96,1808.91,646.56,1028.08,1343.73,1731.3,1153.44,1336.42
691.96,1314.75,823.17,1237.11,1226.87,1926.43,939.74,1383.04,553.33,938.74,1081.53,1045.96,1143.06,1301.93,1587.69,1921.28,572.61,1767.73,1145.47,1594.72,1139.34,1292.09,1847.05,928.89,669.1
1074.37,1187.97,629.87,1348.67,951.77,685.63,832.86,954.81,980.19,1653.15,1695.78,1291.33,1527.17,659.82,1458.24,823.26,1788.05,1907.93,1064.42,731.84,691.23,810.83,1739.05,1431.26,1820.76
1837.82,552.89,1116.93,612.02,1944.23,1783.48,1115.13,1117.82,1291.45,1745.82,1006.97,1281.5,1255.24,1789.92,1204.67,1844.82,1169.6,1119.89,1781.13,1623.5,1134.63,1231.01,1789.82,1192.91,1338.13
1650.22,1318.84,1422.03,520.44,1564.07,1293.96,1574.75,1247.0,699.12,1297.91,1546.56,861.27,923.24,1756.32,1150.17,917.78,505.1,800.51,1102.37,576.37,844.98,1891.61,1932.22,536.25,939.42
1193.81,1946.21,1766.31,1611.12,1889.28,923.26,1107.39,948.39,1466.25,1169.33,643.46,522.83,1440.72,1765.54,1488.01,1675.75,513.75,574.49,1977.13,1414.82,1603.81,825.45,865.3,938.55,777.68
1950.75,1224.93,913.81,1299.8,1762.02,1354.28,1974.04,1898.45,1916.71,1222.86,1686.0,1206.41,1908.13,1249.55,521.77,938.36,652.36,647.19,1924.52,1691.89,692.21,1520.95,661.91,757.26,709.14
1375.56,1135.98,992.61,1921.13,890.17,1612.87,1445.44,1649.1,1245.42,1905.86,1021.08,1843.97,743.82,1053.19,603.12,1968.6,603.55,982.4,845.54,1284.07,892.57,1767.71,933.12,1759.1,1917.89
1026.19,1317.74,1216.2,1957.55,890.16,906.8,1434.0,1559.11,940.92,1089.11,1489.77,734.62,625.51,1345.89,1747.44,1031.69,554.14,990.11,1552.46,1935.72,1814.41,1050.56,1172.07,1249.07,1796.84
1989.28,502.59,855.62,1396.56,698.84,558.67,1688.69,988.98,1502.63,1806.11,938.65,1212.43,992.49,1877.26,1927.9,1115.89,1535.74,1493.69,1348.68,516.51,1000.34,870.28,1215.32,1817.92,865.18
505.92,1684.47,1063.19,1035.44,704.04,811.56,1982.66,900.38,907.38,1080.96,1037.02,1471.46,1955.4,648.14,1339.18,1707.7,822.05,1568.74,1200.16,711.13,1940.01,1918.35,730.63,1718.57,600.38
514.05,560.24,1032.86,1241.67,927.57,761.23,1598.37,780.83,1425.88,642.11,799.27,1700.93,1549.35,756.47,823.8,1750.08,1754.15,795.53,1657.73,1842.05,1580.72,1409.78,1238.84,1701.04,1566.71
891.04,1577.47,1813.88,1781.3,1090.55,1043.65,645.83,932.68,1985.93,635.36,1097.25,1824.27,1501.64,895.21,1447.95,1795.34,1426.51,1307.15,1040.18,715.5,784.67,1493.41,593.03,1996.35,1320.78
805.47,836.44,1596.19,542.26,924.74,1601.33,1567.25,1078.36,1906.98,1644.71,1266.17,1243.87,944.09,741.21,1341.67,1557.52,1809.06,1977.53,635.51,801.72,802.26,1215.83,639.26,1858.02,630.42
1182.87,1824.53,830.29,939.29,1195.48,1569.97,1212.0,1604.17,1067.45,730.99,1090.92,521.12,1375.97,1879.98,985.75,1163.69,1714.72,1287.29,1721.66,1631.18,1525.08,1634.27,1131.92,1091.66,954.54
945.57,936.75,1795.18,1310.7,1705.99,1508.8,527.18,1043.99,814.63,616.09,733.43,1681.22,1163.11,1804.21,1144.82,1757.17,510.6,1545.49,757.29,502.91,1207.13,1369.6,1745.56,533.21,677.11
1365.15,966.86,791.2,629.36,958.39,506.07,1320.99,1488.93,688.67,1227.87,1549.85,1747.57,765.75,1607.88,679.03,667.45,752.18,998.14,823.27,1515.88,1566.27,805.81,1611.22,1570.48,1425.11
972.28,793.72,1604.35,1952.96,1067.96,713.47,1164.63,744.09,1317.53,1883.34,1289.17,1758.64,1957.99,1113.48,1098.34,1904.06,1664.28,906.78,504.8,612.32,1243.36,1677.91,1111.53,617.47,633.24
1448.56,1522.12,604.69,1658.57,637.43,1259.94,1229.48,703.0,960.66,1401.42,781.77,969.17,806.19,1759.1,1933.36,1972.14,1126.27,1189.0,1684.27,1247.64,608.68,1928.71,1683.01,1861.53,1425.3
1899.85,568.86,1862.79,949.68,1100.97,1727.88,1720.16,1377.85,1035.79,562.34,1884.72,1387.29,913.92,1893.24,1369.52,1733.92,1229.36,1592.0,892.6,1337.21,676.61,796.26,1287.69,805.72,896.75
1879.82,1480.86,564.03,1487.07,1935.66,1341.32,1978.63,614.13,1330.44,993.67,1377.2,1355.69,1435.88,1460.28,618.73,1984.9,1191.3,606.63,1556.14,645.5,1145.7,1348.36,1756.31,1311.07,1287.42
1347.14,528.68,930.25,1488.86,1317.6,1922.12,1057.52,1593.77,1118.42,1583.0,1830.37,1377.23,1068.54,778.35,1966.28,1370.44,520.96,774.7,1346.66,1345.95,879.15,1519.21,1233.51,1200.59,699.61
1667.99,1624.29,816.16,968.66,714.31,1392.67,1049.43,1912.95,1428.11,1866.11,759.06,1175.24,660.8,508.97,1753.24,719.77,1897.34,1058.88,1140.93,661.78,1075.07,716.76,1726.56,1869.18,1688.47
1474.17,567.37,826.14,1348.28,651.56,526.55,1519.37,1113.04,1735.92,1733.81,1413.55,1719.98,844.49,995.1,1624.23,1107.66,1336.04,933.59,799.91,1854.89,1174.67,1620.38,1817.02,1530.96,606.04
1983.48,848.84,1137.33,1444.53,963.52,614.06,662.7,726.98,1767.63,1260.28,786.45,1484.68,842.06,1813.98,1956.91,1181.0,995.64,1260.46,876.83,1693.81,1233.68,1502.29,1113.62,821.58,1461.36
974.93,915.26,1570.62,1145.1,1658.32,1227.23,640.5,1195.8,1207.7,1243.64,1749.78,1675.23,1836.48,638.13,1763.34,756.79,1090.98,565.16,1640.82,1043.22,1270.6,915.37,1232.6,1579.37,834.13
510.27,736.24,891.89,1429.67,1669.79,1656.92,1857.28,640.0,1592.99,1220.29,676.3,1797.74,1004.5,1598.22,1777.82,1822.18,1839.02,654.99,939.21,1376.27,762.12,1020.48,502.43,977.02,1987.85
1812.48,1841.01,1094.94,543.98,1047.68,1540.59,1280.64,1006.05,1675.22,741.5,1959.84,1928.29,699.38,1788.73,575.99,1832.73,1335.17,1217.19,1587.4,1558.46,1511.28,1025.56,980.15,1551.04,1176.62
1042.78,932.95,687.15,1871.87,847.29,1832.27,941.87,1135.59,1584.8,620.69,926.73,1772.38,1728.03,1712.43,1769.58,653.67,849.14,976.88,1006.68,1718.24,1164.34,925.48,1100.33,855.65,1908.03
666.97,1068.76,701.83,1995.99,1382.73,1082.73,623.44,504.53,1952.26,1304.77,1526.84,624.08,1755.43,1277.84,1905.98,1330.64,1998.67,1608.4,1478.62,1342.88,1427.67,1595.34,843.88,1462.8,1347.34
1709.4,505.66,1339.12,1165.36,1956.46,1384.42,1036.84,1097.68,1946.21,1818.04,1798.57,1910.18,1829.85,1274.57,1117.98,1259.22,1966.48,754.72,1711.81,1762.91,1394.81,590.74,1650.76,1477.6,1089.88
1609.64,574.04,1293.16,1338.75,906.62,1785.72,720.68,1052.27,1795.12,863.53,1456.85,516.14,1217.57,1870.64,1498.24,757.71,1569.05,1112.22,673.72,1591.79,1216.36,534.09,1987.12,1585.72,921.18
1722.87,1448.3,1873.76,927.12,1781.08,1096.35,1510.89,1719.44,587.58,845.89,1564.05,1073.26,900.61,1324.55,1295.96,1876.54,979.5,558.85,1680.86,1597.83,1128.26,921.02,822.77,1668.39,1781.49
1615.02,1159.33,718.78,766.11,1128.44,1009.83,928.21,1668.4,1445.77,1641.88,785.91,1526.05,1899.51,936.59,575.77,533.95,1823.78,872.44,705.44,540.31,1884.47,888.73,963.36,1540.2,1660.89
1122.66,1611.09,572.07,1337.44,1156.98,882.39,510.2,1387.14,1458.41,1327.98,1970.06,1583.2,686.05,1510.35,1797.07,1957.97,1288.81,1807.37,1483.55,1749.98,1574.62,1297.69,1358.31,1541.72,521.62
735.4,1950.75,595.77,1981.94,859.01,1036.42,1359.23,1078.96,1253.2,1974.72,910.31,1453.99,1360.09,846.94,1773.62,1604.37,1616.23,1146.14,563.15,941.02,1785.41,585.44,1593.93,977.62,1729.27
1391.79,1552.57,900.27,1805.55,1236.92,690.96,650.55,1673.41,1627.47,1807.64,1534.79,1607.57,1304.8,1234.53,1415.37,1575.67,615.83,764.2,1447.22,1160.31,1609.2,886.28,1663.06,804.23,1405.92
1582.78,636.14,1501.91,1719.3,528.17,1956.87,1456.91,1637.21,1478.82,1476.71,924.01,1104.76,963.25,1289.49,1464.58,1782.03,998.47,1957.0,1314.72,1665.87,589.59,1192.49,552.61,1793.7,1080.18
1783.46,1628.88,745.1,1184.39,1964.01,555.85,1913.5,1989.23,1222.38,662.78,576.2,1660.88,620.43,1179.5,1800.52,1317.55,1889.1,986.41,1477.4,655.18,1282.98,1373.47,1605.6,726.2,1660.82
1613.67,1821.94,1623.34,1349.16,585.83,550.87,1858.63,1762.26,882.7,1558.51,1709.97,1473.66,1823.83,729.75,1215.87,1596.61,1396.42,1862.37,1608.62,1486.99,1609.11,1960.81,1547.66,1246.32,587.87
1917.23,1049.81,1308.1,1389.21,1940.4,1868.23,1816.55,910.62,1572.12,1173.71,1870.18,1475.25,1817.36,934.02,1271.57,1329.0,1387.41,643.19,1225.78,1967.72,1932.48,1615.14,1177.17,1451.36,1767.96
1956.45,1264.1,1125.72,744.82,1853.82,1490.84,1329.47,843.59,642.7,1818.85,1551.61,1190.98,915.84,838.71,1388.57,1767.55,1831.09,1308.27,670.5,1661.86,1337.73,997.98,1907.3,1854.08,516.93
1244.26,856.79,906.6,792.93,1936.33,1044.88,595.09,880.65,1822.85,1281.12,895.5,1846.02,1735.24,811.85,1522.1,1988.31,1218.85,1922.62,673.9,595.38,618.4,1525.98,903.47,1493.64,1005.76
1115.03,1868.06,1660.65,1438.95,1703.37,895.03,636.76,1385.59,808.41,1511.34,1731.94,921.57,1061.73,1476.94,1020.49,706.57,1351.14,1974.65,908.63,1392.2,1784.92,1705.98,1426.95,1532.03,1591.52
1008.86,1443.83,950.22,1973.81,1061.27,876.14,878.43,1638.69,1681.53,1349.78,1749.03,1267.15,1547.58,866.34,1797.29,1379.34,1543.21,1107.23,1539.79,1408.16,808.2,706.6,1368.33,1624.58,1568.52
1101.61,1340.18,1294.49,588.6,1745.64,1379.17,1503.49,1579.84,1355.49,1827.05,1311.97,1798.26,1601.88,911.21,1119.93,1216.85,1716.78,1330.61,1323.54,1610.28,1230.95,540.24,1861.04,1554.8,1120.64
615.31,1115.29,845.02,812.36,1143.5,628.97,980.19,507.4,752.24,656.94,1904.8,931.83,974.39,1534.68,1773.92,1430.01,1953.89,1262.96,1886.48,1482.46,1362.15,1645.07,1524.33,841.97,1058.95
762.86,1012.87,1819.33,931.31,1649.35,1495.43,1232.35,974.03,937.13,1187.87,1077.56,1263.0,1377.12,1936.53,1409.85,1082.13,1498.57,1546.45,1173.83,1314.74,1213.13,1668.12,1934.86,1013.5,1650.07
1769.88,501.37,1608.6,820.76,1878.0,1773.86,1347.78,1313.87,1437.12,1041.68,1664.65,1669.75,1407.3,1257.17,1262.52,1118.25,1232.9,768.69,747.7,575.9,1134.36,672.25,635.23,993.18,1580.36
1299.17,1637.1,1841.5,684.95,1425.33,1579.92,1425.37,1549.46,1617.56,611.5,1750.59,1433.02,1764.82,1365.34,1023.93,518.41,903.64,878.14,685.96,1115.27,1329.4,1035.55,652.25,1737.81,679.48
538.85,892.65,1437.81,1790.05,815.46,707.46,653.97,1650.46,1210.19,1960.81,772.02,589.63,1070.43,1729.49,594.8,1408.22,1208.11,806.18,1999.94,1614.58,1984.22,739.59,1259.47,1498.44,1397.3
643.14,1092.09,626.46,1877.1,662.05,679.05,893.09,1618.01,1473.07,1364.07,1663.38,1523.35,1149.26,1810.78,1099.21,993.47,1124.68,541.56,680.59,1802.94,1363.19,1642.8,1270.13,1563.52,1188.76
643.77,1291.74,1604.88,880.82,639.71,1086.54,1526.51,501.12,877.43,1956.26,1316.07,1777.21,985.14,894.98,1820.14,1069.93,1041.49,1514.0,1869.87,1369.19,1971.75,1267.72,974.24,1306.21,1503.94
509.67,966.52,1258.32,1633.24,685.11,1360.8,1727.57,649.58,1524.94,825.79,1221.77,878.88,668.09,1305.5,1851.81,1970.14,1042.29,1688.94,1323.42,900.71,1055.59,1248.88,725.69,1524.52,1472.92
1139.09,1942.23,1514.78,699.97,1166.26,993.75,560.61,1856.79,1217.68,1516.71,1744.59,847.98,622.12,1799.04,809.15,786.99,904.65,902.38,1359.54,1552.05,1163.13,1839.41,569.54,1774.02,631.69
1621.09,823.24,1828.29,590.31,1257.23,701.15,1640.94,760.95,1674.43,523.82,510.52,1811.93,1958.95,1977.72,1744.59,849.95,1166.26,1982.33,1261.62,1320.59,511.62,963.85,962.41,1064.54,707.28
954.06,1901.15,1143.56,746.5,1024.77,710.46,928.85,865.26,563.06,1772.11,1559.68,987.02,1163.07,1908.04,769.52,989.94,1192.83,1694.52,1389.91,1527.74,718.47,926.7,1215.4,1176.75,879.88
555.95,780.94,1228.51,1373.9,1332.93,842.35,923.38,516.92,651.49,1584.36,1958.42,1164.59,955.36,764.55,1207.25,1747.8,1661.1,979.8,1438.85,573.62,563.5,692.01,1342.63,1072.24,1581.67
1458.64,1403.76,644.85,1335.81,1794.95,1628.7,1920.91,532.84,1771.22,682.04,577.86,1877.41,998.8,1535.8,1122.21,1180.15,1593.38,1265.57,839.89,1074.41,821.16,1014.51,1885.95,654.96,1641.03
993.72,510.8,1342.29,1974.27,593.49,1090.88,1755.53,1747.46,834.53,1219.65,1195.42,940.15,1591.43,1855.03,1924.3,1192.09,1826.96,1482.6,636.86,1314.83,1665.6,1535.59,755.93,1610.1,1249.68
1593.56,1810.77,1095.65,1470.62,1165.41,1230.84,1868.36,1596.16,1561.07,1216.93,1346.48,1325.36,1988.77,1902.54,1099.15,1735.98,894.37,1185.31,1603.63,1114.08,1636.62,1271.4,661.96,937.79,1024.57
1333.99,1192.26,595.28,906.09,1632.35,1080.62,1426.83,1997.3,764.58,570.01,1088.29,1024.28,673.9,1653.45,1549.64,1332.21,1680.14,1200.64,1964.81,1747.25,1733.99,1997.64,1305.02,567.58,748.8
1690.43,1364.28,718.49,1234.18,1183.12,1103.8,1986.98,1877.9,1544.72,1122.46,711.6,1629.88,724.22,1158.65,1255.86,1705.59,957.79,1287.93,597.05,835.3,1243.56,1404.45,1239.01,1669.33,992.38
1701.44,910.68,1981.69,1459.48,1903.64,1060.49,1616.73,1697.15,1680.61,770.97,736.53,1089.76,1713.61,1625.64,1253.03,1557.67,1341.58,1873.3,1350.36,894.32,1292.54,1816.63,1705.28,1743.08,1409.9
1584.6,897.68,1667.82,918.57,1994.66,1147.75,1395.14,859.39,1449.17,997.48,1705.21,906.8,853.34,1507.57,1530.99,511.71,829.62,718.64,798.33,1660.71,956.69,1824.27,1846.79,1737.39,1203.24
1065.14,633.64,1287.95,1636.73,1333.64,1017.58,952.48,872.87,575.71,1210.07,544.07,1790.96,577.0,1589.13,1893.65,1387.12,1530.06,926.15,1597.83,1139.72,936.04,1875.43,1709.82,1835.87,1062.86
1548.85,519.15,1675.38,1922.33,1036.76,1997.92,1362.45,1199.63,1737.96,696.25,528.02,1591.32,1169.18,991.61,1133.61,1099.74,1461.78,1599.69,1205.83,1253.81,514.01,1875.8,1145.26,647.57,1259.81
541.99,958.69,1793.87,1337.8,519.23,1596.48,634.18,746.77,1169.59,1624.68,1062.21,1902.17,1744.75,1065.41,972.19,960.99,1421.37,702.7,747.44,611.15,1194.23,1686.01,872.73,510.8,1787.25
1665.32,878.69,814.43,1172.77,1744.88,1954.26,1154.9,672.02,1270.03,1340.77,790.98,1354.43,1227.79,725.39,1229.65,1090.16,890.99,1697.52,1906.63,1236.33,1365.57,858.25,1846.88,1699.19,1974.09
1820.91,639.89,1681.46,1695.19,1585.31,1378.22,502.76,1467.79,625.17,625.51,1841.19,1281.94,1685.35,1817.82,723.33,1607.6,728.29,688.66,1582.55,891.16,1768.31,1498.78,1477.09,1090.25,1249.63
620.9,1409.76,1331.84,885.28,1979.57,579.24,1552.82,1727.74,1627.68,1405.47,1618.28,1737.88,774.8,1455.05,1313.88,1437.08,686.47,519.27,1444.16,1335.08,1829.2,1369.41,570.76,852.88,1875.91
783.7,1350.24,1367.33,1589.61,793.06,1421.65,1230.02,1898.62,1562.96,1505.68,1272.17,1574.92,1038.54,1792.79,1920.74,1664.0,1571.92,951.75,1707.78,1813.68,1542.6,1552.26,1536.32,1213.65,628.6
1633.15,1538.11,892.25,1208.94,1117.36,1383.49,507.73,1188.01,1890.89,1773.42,558.58,1570.05,1757.62,891.05,1972.19,517.12,894.77,1379.19,740.79,738.23,1039.08,1663.92,910.92,1149.97,775.92
622.83,703.95,505.82,1535.57,886.73,1638.37,892.91,1216.57,1438.11,903.85,1820.33,856.44,658.87,1074.15,631.33,546.05,627.87,913.74,743.02,1384.4,1446.52,547.0,1404.59,981.24,1260.83
1527.14,1124.17,698.9,1008.92,604.65,1459.87,1340.07,806.26,1870.14,596.43,1746.57,1207.69,1887.04,1879.12,938.15,1029.55,1310.68,832.8,928.58,1579.52,1684.88,556.58,694.63,1966.95,1630.9
624.71,1516.43,1039.11,1151.24,572.29,1614.29,884.96,841.76,1877.58,1375.35,956.66,1804.58,818.11,1730.19,1184.94,1274.16,1562.16,1845.6,1624.45,1887.61,1916.6,562.57,1677.66,1701.5,689.56
1635.96,707.87,1391.2,1504.9,1424.01,563.85,1226.19,1672.84,712.64,1869.77,1915.71,1179.88,1502.09,1706.46,1574.33,1560.31,1486.7,1629.13,975.44,963.63,1327.31,667.54,1294.76,869.95,1349.08
1081.05,989.4,951.67,1141.03,1972.19,1086.45,1696.17,974.33,1299.24,1947.41,1637.65,1735.01,1921.36,1896.7,1836.04,1338.62,649.08,1526.15,1982.1,1409.95,821.28,933.84,1341.2,1052.51,725.26
873.62,1557.66,1161.51,672.31,1152.05,994.43,1306.6,1188.43,917.02,1888.46,1678.51,1026.34,1226.79,580.95,1979.5,971.26,641.61,518.02,704.83,1329.54,1491.62,832.08,821.27,1030.58,915.69
1600.1,772.41,575.62,1831.24,1755.52,890.24,861.45,1285.51,1873.83,1058.19,1716.88,658.55,1737.7,1506.61,1593.58,620.5,1217.81,755.5,784.59,1168.51,554.61,1773.04,530.52,826.51,1323.29
704.19,1576.69,1028.7,1842.08,703.75,1836.64,1178.35,1940.58,960.37,1585.97,1911.36,634.2,558.53,1367.22,1556.28,1939.55,1058.19,892.73,1061.19,726.38,500.38,1652.33,897.54,1529.07,923.92
1116.69,1393.34,926.68,1167.92,1955.66,806.14,1988.8,559.9,1254.59,1205.23,1817.64,910.54,1015.94,1163.41,1705.59,690.36,960.26,1454.72,1242.56,1448.83,960.98,1777.82,923.45,1394.07,1706.48
1595.45,1338.41,681.78,707.86,1053.1,1045.24,1902.23,1856.14,1739.96,1376.11,1925.75,630.74,1932.79,671.23,577.49,1901.4,1609.66,524.76,1234.82,1098.68,1051.21,1564.22,1896.74,949.61,1244.4
1956.47,1406.27,518.77,665.03,1969.13,1588.74,1770.37,1288.08,1783.77,941.21,802.85,568.51,1747.54,1072.97,1690.19,1908.64,1624.79,1181.38,917.45,1617.86,1855.24,1651.66,1473.57,1180.15,996.47
1218.15,1708.83,1812.8,884.17,1421.48,508.53,1934.49,1894.34,1183.56,790.34,1351.69,1366.27,1358.47,1931.47,1008.74,1597.77,1130.26,1749.97,1347.47,1933.79,692.79,940.33,1529.37,937.01,1535.74
